img;score
000224\000007.png;[0.11917931]
000225\000001.png;[0.45041355]
000225\000002.png;[0.4261831]
000225\000003.png;[0.4726677]
000225\000004.png;[0.47334468]
000225\000005.png;[0.5005871]
000226\000001.png;[0.26526737]
000226\000002.png;[0.20748663]
000226\000003.png;[0.24347168]
000226\000004.png;[0.31466776]
000226\000005.png;[0.26969528]
000226\000006.png;[0.22937888]
000226\000007.png;[0.17612159]
000226\000008.png;[0.47699684]
000226\000009.png;[0.26200286]
000226\000010.png;[0.21496001]
000226\000011.png;[0.30510554]
000226\000012.png;[0.3923997]
000226\000013.png;[0.2572383]
000227\000001.png;[0.29963258]
000227\000002.png;[0.34943888]
000227\000003.png;[0.41104144]
000227\000004.png;[0.34939957]
000228\000001.png;[0.3260107]
000228\000002.png;[0.3660817]
000228\000003.png;[0.3209042]
000228\000004.png;[0.30588672]
000228\000005.png;[0.47212481]
000228\000006.png;[0.5978332]
000228\000007.png;[0.33349276]
000228\000008.png;[0.3779443]
000229\000001.png;[0.24980724]
000229\000002.png;[0.2830224]
000229\000003.png;[0.45265567]
000229\000004.png;[0.48975953]
000229\000005.png;[0.4424925]
000229\000006.png;[0.4388511]
000229\000007.png;[0.45212382]
000229\000008.png;[0.4197638]
000229\000009.png;[0.46102697]
000229\000010.png;[0.46251062]
000229\000011.png;[0.35087204]
000229\000012.png;[0.46326822]
000229\000013.png;[0.37401414]
000229\000014.png;[0.45888865]
000229\000015.png;[0.448206]
000229\000016.png;[0.4769351]
000230\000001.png;[0.38536984]
000230\000002.png;[0.38932204]
000230\000003.png;[0.37554297]
000230\000004.png;[0.3502815]
000230\000005.png;[0.25684938]
000230\000006.png;[0.40470013]
000230\000007.png;[0.19846788]
000230\000008.png;[0.5005513]
000230\000009.png;[0.42339635]
000230\000010.png;[0.13526183]
000230\000011.png;[0.1153321]
000230\000012.png;[0.4484006]
000230\000013.png;[0.2372263]
000230\000014.png;[0.2418794]
000230\000015.png;[0.48338825]
000230\000016.png;[0.2445085]
000230\000017.png;[0.49073368]
000230\000018.png;[0.53088]
000230\000019.png;[0.5101199]
000230\000020.png;[0.25535214]
000230\000021.png;[0.26796657]
000230\000022.png;[0.5291374]
000231\000001.png;[0.44873142]
000231\000002.png;[0.5409365]
000231\000003.png;[0.39788997]
000231\000004.png;[0.41162214]
000231\000005.png;[0.43501586]
000231\000006.png;[0.3652415]
000231\000007.png;[0.52787334]
000231\000008.png;[0.50417525]
000231\000009.png;[0.2617173]
000231\000010.png;[0.46742803]
000231\000011.png;[0.33103666]
000231\000012.png;[0.3407262]
000232\000001.png;[0.35372245]
000232\000002.png;[0.2792775]
000232\000003.png;[0.30402133]
000232\000004.png;[0.37555468]
000232\000005.png;[0.44343817]
000232\000006.png;[0.5060928]
000232\000007.png;[0.3715911]
000232\000008.png;[0.47624776]
000232\000009.png;[0.4486239]
000232\000010.png;[0.18774652]
000232\000011.png;[0.335779]
000232\000012.png;[0.32759205]
000233\000001.png;[0.32402337]
000233\000002.png;[0.433778]
000233\000003.png;[0.39406034]
000233\000004.png;[0.3176627]
000234\000001.png;[0.27413347]
000234\000002.png;[0.28435984]
000234\000003.png;[0.2353614]
000234\000004.png;[0.30864698]
000234\000005.png;[0.38163885]
000234\000006.png;[0.3548776]
000234\000007.png;[0.34468684]
000234\000008.png;[0.40235156]
000234\000009.png;[0.32852304]
000234\000011.png;[0.42529425]
000234\000012.png;[0.1208047]
000234\000013.png;[0.4479707]
000234\000014.png;[0.25295305]
000235\000001.png;[0.3696319]
000235\000002.png;[0.23527807]
000235\000003.png;[0.44772857]
000235\000004.png;[0.44602138]
000235\000005.png;[0.2797905]
000235\000006.png;[0.4209802]
000235\000007.png;[0.44940332]
000236\000001.png;[0.4156645]
000236\000002.png;[0.36903927]
000236\000003.png;[0.41455513]
000236\000004.png;[0.43369308]
000236\000005.png;[0.28794992]
000236\000006.png;[0.41135377]
000236\000007.png;[0.30202758]
000236\000008.png;[0.18818763]
000236\000009.png;[0.17028797]
000236\000010.png;[0.15314046]
000237\000001.png;[0.44741678]
000237\000002.png;[0.47036815]
000237\000003.png;[0.47390446]
000237\000004.png;[0.45035833]
000237\000005.png;[0.468097]
000237\000006.png;[0.38767415]
000238\000001.png;[0.31790903]
000238\000002.png;[0.33594003]
000238\000003.png;[0.27475455]
000238\000004.png;[0.27542588]
000238\000005.png;[0.28099364]
000238\000006.png;[0.4299144]
000238\000007.png;[0.2726043]
000238\000008.png;[0.31875393]
000238\000009.png;[0.29364696]
000238\000010.png;[0.33764824]
000238\000011.png;[0.249066]
000238\000012.png;[0.2920195]
000239\000001.png;[0.3112825]
000239\000002.png;[0.31231168]
000239\000003.png;[0.2177496]
000239\000004.png;[0.27547416]
000239\000005.png;[0.3255399]
000239\000006.png;[0.29029372]
000239\000007.png;[0.31355056]
000239\000008.png;[0.34018677]
000239\000009.png;[0.33167854]
000239\000010.png;[0.322575]
000239\000011.png;[0.36003697]
000240\000001.png;[0.2528182]
000240\000002.png;[0.27107888]
000240\000003.png;[0.3629386]
000240\000004.png;[0.2815408]
000240\000005.png;[0.21852481]
000240\000006.png;[0.2880265]
000240\000007.png;[0.22211796]
000240\000008.png;[0.18934274]
000240\000009.png;[0.2221441]
000240\000010.png;[0.24281758]
000240\000011.png;[0.00729418]
000240\000012.png;[0.22704819]
000240\000013.png;[0.]
000240\000014.png;[0.21743476]
000240\000015.png;[0.30994686]
000241\000001.png;[0.49260774]
000241\000002.png;[0.489675]
000241\000003.png;[0.4521885]
000241\000004.png;[0.2762307]
000242\000001.png;[0.27179432]
000242\000002.png;[0.3824603]
000242\000003.png;[0.37468648]
000242\000004.png;[0.40107733]
000242\000005.png;[0.42048323]
000242\000006.png;[0.35784054]
000242\000007.png;[0.42897415]
000242\000008.png;[0.43360758]
000242\000009.png;[0.4721421]
000242\000010.png;[0.3160006]
000242\000011.png;[0.32610616]
000242\000012.png;[0.29966277]
000242\000013.png;[0.3186062]
000242\000014.png;[0.4674262]
000242\000015.png;[0.2800191]
000243\000001.png;[0.5156003]
000243\000002.png;[0.4324617]
000243\000003.png;[0.47067577]
000243\000004.png;[0.3694023]
000243\000005.png;[0.28617126]
000244\000001.png;[0.3219584]
000244\000002.png;[0.33141243]
000244\000003.png;[0.34132275]
000244\000004.png;[0.45831442]
000244\000005.png;[0.34406954]
000245\000001.png;[0.38019475]
000245\000002.png;[0.45620537]
000245\000003.png;[0.32838786]
000245\000004.png;[0.34641156]
000246\000001.png;[0.53436935]
000246\000002.png;[0.47470713]
000246\000003.png;[0.46966562]
000246\000004.png;[0.3452199]
000246\000005.png;[0.4230874]
000246\000006.png;[0.36846521]
000246\000007.png;[0.45833915]
000246\000008.png;[0.31475136]
000246\000009.png;[0.30920142]
000246\000010.png;[0.4931593]
000246\000011.png;[0.41790372]
000247\000001.png;[0.45497388]
000247\000002.png;[0.4289532]
000247\000003.png;[0.5053011]
000247\000004.png;[0.42463028]
000247\000005.png;[0.5000516]
000247\000006.png;[0.47460857]
000247\000007.png;[0.48023677]
000247\000008.png;[0.4386618]
000247\000009.png;[0.37096998]
000247\000010.png;[0.20449725]
000247\000011.png;[0.39261034]
000247\000012.png;[0.38539898]
000248\000001.png;[0.21735564]
000248\000002.png;[0.26371711]
000248\000003.png;[0.194404]
000248\000004.png;[0.18057427]
000249\000001.png;[0.43522447]
000249\000002.png;[0.45159012]
000249\000003.png;[0.44041198]
000249\000004.png;[0.44366002]
000249\000005.png;[0.4390745]
000249\000006.png;[0.2035166]
000250\000001.png;[0.5456753]
000250\000002.png;[0.47523218]
000250\000003.png;[0.39885375]
000250\000004.png;[0.45651713]
000250\000005.png;[0.59524596]
000250\000006.png;[0.35405493]
000250\000007.png;[0.41844523]
000250\000008.png;[0.35670185]
000250\000009.png;[0.34599057]
000250\000010.png;[0.4681992]
000250\000011.png;[0.37657604]
000251\000001.png;[0.31242475]
000251\000002.png;[0.31944978]
000251\000003.png;[0.3059979]
000251\000004.png;[0.36878243]
000251\000005.png;[0.37076765]
000251\000006.png;[0.288563]
000251\000007.png;[0.26890984]
000251\000008.png;[0.3608643]
000251\000009.png;[0.31048766]
000252\000001.png;[0.36455122]
000252\000002.png;[0.3513025]
000252\000003.png;[0.462646]
000252\000004.png;[0.3321164]
000252\000005.png;[0.40319455]
000252\000006.png;[0.39924732]
000252\000007.png;[0.32238147]
000252\000008.png;[0.38388646]
000252\000009.png;[0.40344054]
000252\000010.png;[0.49894276]
000252\000011.png;[0.29906598]
000253\000001.png;[0.4280719]
000253\000002.png;[0.485089]
000253\000003.png;[0.3012628]
000253\000004.png;[0.4903571]
000254\000001.png;[0.13176227]
000254\000002.png;[0.323956]
000254\000003.png;[0.46909958]
000254\000004.png;[0.40417635]
000255\000001.png;[0.3846473]
000255\000002.png;[0.30808413]
000255\000003.png;[0.4618982]
000255\000004.png;[0.31428647]
000255\000005.png;[0.29014745]
000255\000006.png;[0.41545248]
000256\000001.png;[0.24455723]
000256\000002.png;[0.27858636]
000256\000003.png;[0.219423]
000256\000004.png;[0.24351862]
000256\000005.png;[0.257971]
000256\000006.png;[0.4190613]
000256\000007.png;[0.4266197]
000256\000008.png;[0.42465433]
000257\000001.png;[0.32589445]
000257\000002.png;[0.33054802]
000257\000003.png;[0.34649158]
000257\000004.png;[0.35707423]
000257\000005.png;[0.3466347]
000257\000006.png;[0.30896017]
000257\000007.png;[0.18454072]
000257\000008.png;[0.41846752]
000258\000001.png;[0.40936017]
000258\000002.png;[0.44132748]
000258\000003.png;[0.5719968]
000258\000004.png;[0.5477898]
000258\000005.png;[0.54566574]
000258\000006.png;[0.4630486]
000258\000007.png;[0.6020479]
000258\000008.png;[0.4802493]
000258\000009.png;[0.5083628]
000258\000010.png;[0.4060229]
000258\000011.png;[0.4942913]
000259\000001.png;[0.34069183]
000259\000002.png;[0.3495637]
000259\000003.png;[0.34856606]
000259\000004.png;[0.35215545]
000260\000001.png;[0.41146168]
000260\000002.png;[0.40734968]
000260\000003.png;[0.3664146]
000260\000004.png;[0.43313044]
000260\000005.png;[0.4613925]
000260\000006.png;[0.46886697]
000260\000007.png;[0.37585974]
000260\000008.png;[0.51232463]
000260\000009.png;[0.42756435]
000260\000010.png;[0.38406622]
000260\000011.png;[0.50790244]
000260\000012.png;[0.38535336]
000260\000013.png;[0.38812405]
000261\000001.png;[0.3288533]
000261\000002.png;[0.33701366]
000261\000003.png;[0.34080002]
000261\000004.png;[0.299916]
000261\000005.png;[0.34148058]
000261\000006.png;[0.26107043]
000261\000007.png;[0.33568215]
000261\000008.png;[0.38275602]
000261\000009.png;[0.35323626]
000261\000010.png;[0.30808046]
000261\000011.png;[0.3691489]
000261\000012.png;[0.3651159]
000261\000013.png;[0.35675865]
000261\000014.png;[0.36709994]
000261\000015.png;[0.30364543]
000261\000016.png;[0.34965032]
000261\000017.png;[0.33407006]
000261\000018.png;[0.3472851]
000261\000019.png;[0.2612733]
000261\000020.png;[0.3283602]
000261\000021.png;[0.23086461]
000261\000022.png;[0.27495497]
000261\000023.png;[0.3342089]
000261\000024.png;[0.34677354]
000261\000025.png;[0.36989203]
000261\000026.png;[0.299208]
000261\000027.png;[0.34401304]
000261\000028.png;[0.30492136]
000261\000029.png;[0.25478038]
000261\000030.png;[0.21101683]
000261\000031.png;[0.3023868]
000261\000032.png;[0.34408635]
000261\000033.png;[0.26461294]
000261\000034.png;[0.29362696]
000261\000035.png;[0.3187519]
000261\000036.png;[0.23646367]
000262\000001.png;[0.2812696]
000262\000002.png;[0.28023428]
000262\000003.png;[0.405492]
000262\000004.png;[0.26402608]
000262\000005.png;[0.3334716]
000262\000006.png;[0.3741045]
000262\000007.png;[0.24772963]
000262\000008.png;[0.2454556]
000262\000009.png;[0.2506176]
000262\000010.png;[0.26822957]
000262\000011.png;[0.428603]
000262\000012.png;[0.2701642]
000262\000013.png;[0.27909064]
000262\000014.png;[0.23198643]
000262\000015.png;[0.20133239]
000263\000001.png;[0.3288258]
000263\000002.png;[0.41163003]
000263\000003.png;[0.39958072]
000263\000004.png;[0.41747287]
000263\000005.png;[0.44289082]
000263\000006.png;[0.4024245]
000263\000007.png;[0.36612725]
000263\000008.png;[0.447605]
000263\000009.png;[0.33229524]
000263\000010.png;[0.45658612]
000263\000011.png;[0.39600217]
000263\000012.png;[0.32881194]
000263\000013.png;[0.3347317]
000264\000001.png;[0.50232625]
000264\000002.png;[0.49858323]
000264\000003.png;[0.501903]
000264\000004.png;[0.4869535]
000264\000005.png;[0.43683913]
000264\000006.png;[0.5479221]
000264\000007.png;[0.28141865]
000265\000001.png;[0.43361604]
000265\000002.png;[0.50661296]
000265\000003.png;[0.40122992]
000265\000004.png;[0.44079328]
000265\000005.png;[0.4520616]
000265\000006.png;[0.36580592]
000265\000007.png;[0.69946045]
000265\000008.png;[0.3055601]
000265\000009.png;[0.35561386]
000266\000001.png;[0.20934427]
000266\000002.png;[0.40299737]
000266\000003.png;[0.35639605]
000266\000004.png;[0.29019517]
000266\000005.png;[0.31295726]
000266\000006.png;[0.35598934]
000266\000007.png;[0.26519677]
000266\000008.png;[0.3369076]
000266\000009.png;[0.3034775]
000266\000010.png;[0.32519948]
000266\000011.png;[0.23775509]
000266\000012.png;[0.25774887]
000266\000013.png;[0.44138712]
000266\000014.png;[0.21634373]
000266\000015.png;[0.35032618]
000266\000016.png;[0.2385731]
000266\000017.png;[0.40278676]
000266\000018.png;[0.41154546]
000266\000019.png;[0.32014346]
000266\000020.png;[0.4615793]
000266\000021.png;[0.32056996]
000266\000022.png;[0.42074955]
000266\000023.png;[0.31030276]
000266\000024.png;[0.3007871]
000266\000025.png;[0.35702938]
000266\000026.png;[0.2793693]
000266\000027.png;[0.31648117]
000267\000001.png;[0.5264691]
000267\000002.png;[0.31619766]
000267\000003.png;[0.4292996]
000267\000004.png;[0.42681837]
000267\000005.png;[0.36539406]
000268\000001.png;[0.3515249]
000268\000002.png;[0.38652888]
000268\000003.png;[0.38066632]
000268\000004.png;[0.38704842]
000268\000005.png;[0.39206946]
000268\000006.png;[0.38022113]
000268\000007.png;[0.21960151]
000268\000008.png;[0.38089836]
000268\000009.png;[0.3281935]
000268\000010.png;[0.33141306]
000268\000011.png;[0.34126008]
000268\000012.png;[0.34099054]
000269\000001.png;[0.38201725]
000269\000002.png;[0.42177022]
000269\000003.png;[0.45026407]
000269\000004.png;[0.5158869]
000269\000005.png;[0.47344422]
000269\000006.png;[0.44811332]
000269\000007.png;[0.21038729]
000269\000008.png;[0.44262105]
000269\000009.png;[0.49581933]
000269\000010.png;[0.40171278]
000269\000011.png;[0.489422]
000270\000001.png;[0.44310975]
000270\000002.png;[0.40289336]
000270\000003.png;[0.4140851]
000270\000004.png;[0.43121493]
000270\000005.png;[0.5332508]
000270\000006.png;[0.43970847]
000271\000001.png;[0.28052646]
000271\000002.png;[0.30704904]
000271\000003.png;[0.3031914]
000271\000004.png;[0.45835665]
000271\000005.png;[0.47907078]
000271\000006.png;[0.20876274]
000272\000001.png;[0.24257118]
000272\000002.png;[0.15562415]
000272\000003.png;[0.15814552]
000272\000004.png;[0.30917042]
000272\000005.png;[0.19710088]
000272\000006.png;[0.25033668]
000272\000007.png;[0.37561107]
000272\000008.png;[0.2667501]
000272\000009.png;[0.33834204]
000272\000010.png;[0.3011799]
000272\000011.png;[0.2992667]
000272\000012.png;[0.28188598]
000273\000001.png;[0.4755876]
000273\000002.png;[0.39192313]
000273\000003.png;[0.35254598]
000273\000004.png;[0.23219427]
000273\000005.png;[0.52361244]
000273\000006.png;[0.4777442]
000273\000007.png;[0.7297386]
000273\000008.png;[0.7799374]
000273\000009.png;[0.63146013]
000273\000010.png;[0.6385008]
000273\000011.png;[0.35147077]
000273\000012.png;[0.6644505]
000273\000013.png;[0.4021825]
000273\000014.png;[0.35905018]
000273\000015.png;[0.5051373]
000273\000016.png;[0.6932621]
000273\000017.png;[0.41639322]
000273\000018.png;[0.12515187]
000273\000019.png;[0.3670372]
000273\000020.png;[0.3104967]
000273\000021.png;[0.23730993]
000273\000022.png;[0.76201975]
000274\000001.png;[0.39514637]
000274\000002.png;[0.46657792]
000274\000003.png;[0.40956056]
000274\000004.png;[0.491412]
000274\000005.png;[0.50348103]
000274\000006.png;[0.36597067]
000274\000007.png;[0.29947373]
000274\000008.png;[0.45722193]
000274\000009.png;[0.3407099]
000274\000010.png;[0.46849275]
000274\000011.png;[0.35222733]
000275\000001.png;[0.42717144]
000275\000002.png;[0.47381604]
000275\000003.png;[0.4815767]
000275\000004.png;[0.4204758]
000275\000005.png;[0.41224527]
000275\000006.png;[0.4695058]
000275\000007.png;[0.41351414]
000275\000008.png;[0.36008206]
000275\000009.png;[0.36899805]
000275\000010.png;[0.3853867]
000275\000011.png;[0.40485004]
000275\000012.png;[0.37440255]
000275\000013.png;[0.38568857]
000275\000014.png;[0.359286]
000275\000015.png;[0.49977726]
000275\000016.png;[0.40415907]
000275\000017.png;[0.39520308]
000275\000018.png;[0.33542317]
000276\000001.png;[0.32185295]
000276\000002.png;[0.31259397]
000276\000003.png;[0.24203458]
000276\000004.png;[0.22671393]
000276\000005.png;[0.27447155]
000276\000006.png;[0.22546718]
000276\000007.png;[0.27329946]
000276\000008.png;[0.30772337]
000276\000009.png;[0.2586777]
000276\000010.png;[0.23842964]
000276\000011.png;[0.27540073]
000276\000012.png;[0.35724178]
